MasterID	id	Volume	PageNum	StartMonth	StartYear	EndMonth	EndYear	EventTimeframe	Guberniya1	Guberniya2	Guberniya3	Guberniya4	NumUyezd	NumVillage	NumEstate	PeasantType	PeasantNum	PeasantCause1	PeasantCause2	PeasantCause3	PeasantCause4	PeasantCause5	PeasantAction1	PeasantAction2	PeasantAction3	PeasantAction4	PeasantAction5	GovtResponse1	GovtResponse2	GovtResponse3	GovtResponse4	GovtResponse5	Notable	TimeStamp	Problem	UyezdNum	VillageNum	PubNum	PubCause	Notes	Translation	EstateNum
209	701	1	708	17	1853	17	1853	3	14				1	9999	1	3		9999					2					9999					0	"2010-08-19 23:17:14"	0							
210	702	1	708	17	1853	17	1853	1	14				1	9999	1	3		9999					25					9999					0	"2010-08-19 23:18:33"	0							
211	703	1	708	17	1853	17	1853	3	38				1	9999	1	3		9999					3					9999					0	"2010-08-19 23:19:08"	0							
212	704	1	708	17	1853	17	1853	3	19				1	9999	1	3		9999					2					1					0	"2010-08-19 23:24:01"	0							
213	705	1	708	17	1853	17	1853	1	19				1	9999	1	3		9999					25					9999					0	"2010-08-19 23:29:25"	0							
214	706	1	708	17	1853	17	1853	1	22				1	9999	1	3		2					24					9999					0	"2010-08-19 23:30:02"	0							
215	707	1	708	17	1853	17	1853	3	22				1	9999	1	3		2					2					9999					0	"2010-08-19 23:30:43"	0							
216	708	1	709	17	1853	17	1853	3	21				1	9999	1	3		2					24					9999					0	"2010-08-19 23:31:12"	0							
217	709	1	709	17	1853	17	1853	1	23				1	9999	1	3		9999					25					9999					0	"2010-08-19 23:32:20"	0							
218	710	1	709	17	1853	17	1853	3	33				2	9999	1	3	"352"	4					2					1					0	"2010-08-19 23:32:58"	0							
219	711	1	709	17	1853	17	1863	3	34				1	9999	1	3		3					2					9999					0	"2010-08-19 23:41:21"	0							
220	712	1	709	17	1853	17	1853	3	34				1	9999	1	3		9999					2					9999					0	"2010-08-19 23:42:01"	0							
221	713	1	709	17	1853	17	1853	3	34				1	9999	1	3	"820"	9999					2					9999					0	"2010-08-19 23:42:25"	0							
222	714	1	709	17	1853	17	1853	3	34				1	9999	2	3		9999					30					9999					0	"2010-08-19 23:42:55"	0							
223	715	1	709	17	1853	17	1853	3	36				1	9999	1	3	"800"	14					2					9999					0	"2010-08-19 23:43:24"	0							
224	716	1	709	17	1853	17	1853	3	36				1	9999	1	3		23					2					9999					0	"2010-08-19 23:44:15"	0							
225	717	1	709	17	1853	17	1853	3	40				1	9999	1	3	"441"	12					2					1					0	"2010-08-19 23:48:37"	0							
226	718	1	709	17	1853	17	1853	1	40				1	9999	1	3		9999					25					9999					0	"2010-08-19 23:52:36"	0							
227	719	1	709	17	1853	17	1853	1	39				1	9999	1	3		9999					25					9999					0	"2010-08-19 23:53:14"	0							
228	720	1	709	17	1853	17	1853	3	11				1	9999	1	3		9999					2					1					0	"2010-08-19 23:53:47"	0							
229	721	1	710	17	1853	17	1853	3	11				1	1	1	3	"65"	9999					34					9999					0	"2010-08-19 23:55:11"	0							
230	722	1	710	17	1853	17	1853	3	4				1	9999	1	3		9999					2					9999					0	"2010-08-19 23:56:55"	0							
231	723	1	710	17	1853	17	1854	3	11				1	1	1	3		9999					2	7				9999					0	"2010-08-19 23:58:01"	0					"Note: Peasants don't want to recognize someone as an owner."		
232	724	1	710	17	1853	17	1856	3	30				1	1	9999	4	"70"	4					6					9999					0	"2010-08-19 23:59:44"	0							
233	725	1	710	17	1853	17	1860	2	12				1	1	1	3		5	17	2			11					9999					0	"2010-08-20 00:02:22"	0							
234	652	1	710	1	1854	1	1854	1	22				1	1	1	3		2	22				24					9999					0	"2010-08-20 01:00:05"	0							
235	653	1	710	1	1854	1	1854	1	14				1	1	9999	2		2					17					9999					0	"2010-08-20 01:01:47"	0							
236	654	1	710	2	1854	2	1854	1	48				1	9999	1	3	"4"	2					25					9999					0	"2010-08-20 01:02:35"	0							
237	655	1	710	2	1854	2	1854	1	17				1	9999	1	3		2					11					9999					0	"2010-08-20 01:03:18"	0							
238	656	1	710	3	1854	6	1854	3	36				9999	9999	7	3	"500"	6					34					9999					0	"2010-08-20 01:04:06"	0					"Note: Peasants want to be enlisted."		
239	657	1	711	3	1854	3	1854	1	14				1	1	1	3	"1000"	2					15					9999					0	"2010-08-20 01:04:58"	0							
240	658	1	711	3	1854	3	1854	1	27				1	9999	1	3		9999					24					9999					0	"2010-08-20 01:05:40"	0							
241	659	1	711	3	1854	3	1856	2	51				1	1	1	3		10					17					9999					0	"2010-08-20 01:06:30"	0							
242	660	1	711	4	1854	4	1854	3	34				1	1	1	3	"114"	9999					2					9999					0	"2010-08-20 01:09:00"	0							
243	661	1	711	4	1854	6	1854	3	43				9999	9999	7	3		9999					34					9999					0	"2010-08-20 01:09:53"	0					"Note: Peasants want to be enlisted."		
244	662	1	711	4	1854	6	1854	3	45				2	9999	2	3		6					34					9999					0	"2010-08-20 01:10:38"	0					"Note: Peasants want to be enlisted."		
245	663	1	711	4	1854	6	1854	3	18				9999	9999	7	3		6					34					9999					0	"2010-08-20 01:11:26"	0					"Note: Peasants want to be enlisted."		
246	664	1	711	4	1854	6	1854	3	23				9999	9999	9999	3		6					34					9999					0	"2010-08-20 01:12:03"	0					"Note: Peasants want to be enlisted."		
247	665	1	711	4	1854	7	1854	3	32				1	1	1	3		6					34					9999					0	"2010-08-20 01:12:41"	0					"Note: Peasants want to be enlisted."		
248	666	1	711	4	1854	8	1854	3	29				6	9999	9999	3		6					34					9999					0	"2010-08-20 01:14:25"	0					"Note: Peasants want to be enlisted."		
249	667	1	711	4	1854	2	1857	3	33				1	1	1	3	"976"	12	2				2	16				1					0	"2010-08-20 01:15:07"	0							
250	668	1	712	4	1854	9	1854	3	13				1	7	1	2		9999					23	2				9999					0	"2010-08-20 01:16:14"	0							
251	669	1	712	4	1854	4	1854	1	39				1	1	1	3		9999					28					9999					0	"2010-08-20 01:17:05"	0							
252	670	1	712	4	1854	4	1854	1	28				1	1	1	3	"4"	9999					25					9999					0	"2010-08-20 01:18:05"	0							
253	671	1	712	4	1854	4	1854	3	34				1	3	1	3		3					30					9999					1	"2010-08-20 01:19:10"	0					"Note: The unrest was caused by a famine."		
254	672	1	712	5	1854	5	1854	3	36				1	1	1	3		22					2					9999					0	"2010-08-20 01:19:55"	0							
255	673	1	712	6	1854	6	1854	3	34				1	1	1	3		3	2				2	36				9999					0	"2010-08-20 01:20:49"	0							
256	674	1	712	6	1854	6	1854	3	40				1	9999	1	3	"15"	6					7					9999					0	"2010-08-20 01:22:00"	0					"Note: Peasants want to be enlisted."		
257	675	1	712	6	1854	6	1854	3	45				1	9999	1	3		9999					34					9999					0	"2010-08-20 01:22:49"	0							
258	676	1	712	6	1854	7	1854	3	29				1	1	1	3	"27"	2	1				34	36				9999					0	"2010-08-20 01:23:29"	0							
259	677	1	712	7	1854	7	1854	3	11				1	1	1	3		9999					3					9999					0	"2010-08-20 01:24:53"	0							
260	678	1	712	7	1854	7	1854	3	29				1	9999	1	3		9999					2	34				9999					0	"2010-08-20 01:25:43"	0							
261	679	1	713	7	1854	7	1854	1	27				1	9999	1	3		2					11					9999					0	"2010-08-21 13:23:20"	0							
262	680	1	713	7	1854	7	1854	1	11				1	9999	1	3	"26"	18	1	8			11					9999					0	"2010-08-21 13:38:51"	0							
263	681	1	713	7	1854	12	1856	2	14				1	9999	1	2		2	7				17					9999					0	"2010-08-21 13:47:11"	0					"Note: Peasants want to be transferred to obrok."		
264	682	1	713	7	1854	7	1854	1	12				1	1	1	3		2					16					9999					0	"2010-08-21 13:48:19"	0							
265	683	1	713	7	1854	7	1854	1	40				1	9999	1	3	"17"	2					11					9999					0	"2010-08-21 13:48:58"	0							
266	684	1	713	8	1854	4	1856	3	23				1	1	1	3	"134"	23					34	2				1					0	"2010-08-21 13:50:33"	0					"Note about sequence: 1) peasants left 2) sold without land and refused to obey the landowner."		
267	685	1	713	8	1854	8	1854	3	41				1	9999	1	3	"18"	2					34					9999					0	"2010-08-21 14:02:33"	0							
268	686	1	713	8	1854	8	1854	1	43				1	9999	1	3		2					24					9999					0	"2010-08-21 14:03:25"	0							
269	687	1	713	8	1854	10	1854	3	27				1	1	1	9	"168"	12					2					1					0	"2010-08-21 14:04:59"	0							
270	688	1	713	8	1854	8	1854	1	45				1	9999	1	3		6					11					9999					0	"2010-08-21 14:08:52"	0					"Note: Peasants want to be enlisted."		
271	689	1	713	8	1854	6	1855	3	23				1	1	1	3		23					2	36				9999					0	"2010-08-21 14:16:00"	0					"Note: Peasants murder the district police superintendant."		
272	690	1	714	8	1854	8	1854	1	32				1	1	1	3		2					14					9999					0	"2010-08-21 14:18:25"	0							
273	691	1	714	8	1854	8	1854	1	13				1	9999	1	3	"3"	2					24					9999					0	"2010-08-21 14:19:21"	0							
274	692	1	714	8	1854	9	1854	3	34				1	3	1	3		22					30					9999					0	"2010-08-21 14:29:22"	0							
275	693	1	714	15	1854	15	1854	3	19				2	9999	7	3		14	6				34					9999					0	"2010-08-21 14:30:20"	0							
276	694	1	714	9	1854	9	1854	2	25				1	1	1	3		2					16	25				9999					0	"2010-08-21 14:31:31"	0							
277	695	1	714	9	1854	9	1854	3	34				1	9999	1	3		9999					7					9999					0	"2010-08-21 14:32:45"	0							
278	696	1	714	10	1854	10	1854	1	18				1	1	1	3		2					24					9999					0	"2010-08-21 14:33:17"	0							
279	697	1	714	10	1854	10	1854	1	36				1	9999	1	3		2					25					9999					0	"2010-08-21 14:33:57"	0							
280	698	1	714	10	1854	10	1854	1	21				1	9999	1	3		9999					25					9999					0	"2010-08-21 14:45:46"	0							
281	699	1	714	10	1854	10	1854	3	29				1	1	1	3		9999					25					9999					0	"2010-08-21 14:46:29"	0							
282	700	1	714	10	1854	10	1854	1	25				1	9999	1	3	"1"	2					16					9999					0	"2010-08-21 14:47:12"	0							
283	701	1	715	10	1854	10	1854	3	34				1	1	1	3		9999					5	6				9999					0	"2010-08-21 14:48:17"	0							
284	702	1	715	11	1854	11	1854	3	19				1	9999	9999	2		6					30					9999					0	"2010-08-21 14:49:19"	0							
285	703	1	715	11	1854	11	1854	3	29				1	1	1	2		18					36					9999					0	"2010-08-21 14:49:59"	0							
286	704	1	715	11	1854	11	1854	3	8				1	1	1	3		9999					31					9999					0	"2010-08-21 15:00:13"	0							
287	705	1	715	11	1854	12	1854	2	14				1	1	9999	2	"32"	6	24				2					9999					0	"2010-08-21 15:04:05"	0							
288	706	1	715	11	1854	11	1854	1	19				1	3	1	3	"4"	2					27					9999					0	"2010-08-21 15:09:39"	0							
289	707	1	715	11	1854	11	1854	3	34				1	9999	1	3		19					7					9999					0	"2010-08-21 15:10:21"	0							
290	708	1	715	12	1854	12	1854	1	32				1	1	1	3		2					24					9999					0	"2010-08-21 15:11:12"	0							
291	709	1	715	12	1854	12	1854	3	34				1	9999	1	3		9999					2					9999					0	"2010-08-21 15:11:46"	0							
292	710	1	715	12	1854	12	1854	3	25				1	9999	1	3	"2"	2					25					9999					0	"2010-08-21 15:12:18"	0							
293	711	1	715	12	1854	12	1854	1	45				1	1	1	3		2	10				14					9999					0	"2010-08-21 15:12:56"	0							
294	712	1	715	12	1854	12	1854	3	14				1	9999	1	3		9999					2	20				9999					0	"2010-08-21 15:14:02"	0							
295	713	1	716	17	1854	17	1854	1	2				1	1	1	3		2					14					9999					0	"2010-08-21 20:34:16"	0							
296	714	1	716	17	1854	17	1854	3	41				1	9999	1	3		9999					30					9999					0	"2010-08-21 20:35:19"	0							
297	715	1	716	17	1854	17	1854	3	43				9999	9999	9999	3		9999					30					9999					0	"2010-08-21 20:35:49"	0							
298	716	1	716	17	1854	17	1854	3	46				9999	9999	7	3		6					34					9999					0	"2010-08-21 20:36:21"	0					"Note: Peasants want to be enlisted."		
299	717	1	716	17	1854	17	1854	3	48				1	1	1	3		9999					2	20				9999					0	"2010-08-21 20:37:12"	0							
300	718	1	716	17	1854	17	1854	1	48				1	9999	1	3		9999					25					9999					0	"2010-08-21 20:37:58"	0							
301	719	1	716	17	1854	17	1854	3	15				9999	9999	9999	3		9999					30					9999					0	"2010-08-21 20:39:18"	0							
302	720	1	716	17	1854	17	1854	3	18				9999	9999	9999	3		9999					30					9999					0	"2010-08-21 20:39:50"	0							
303	721	1	716	17	1854	17	1854	1	21				9999	9999	7	3		9999					25					9999					0	"2010-08-21 20:40:20"	0							
304	722	1	716	17	1854	17	1854	3	23				9999	9999	9999	3		9999					30					9999					0	"2010-08-21 20:41:00"	0							
305	723	1	716	17	1854	17	1854	3	24				9999	9999	7	3		6					34					9999					0	"2010-08-21 20:41:28"	0					"Note: Peasants want to be enlisted."		
306	724	1	716	17	1854	17	1854	2	27				9999	9999	9999	3		9999					30					9999					0	"2010-08-21 20:42:19"	0							
307	725	1	716	17	1854	17	1854	1	29				1	9999	1	3		9999					25					9999					0	"2010-08-21 20:43:07"	0							
308	726	1	716	17	1854	17	1854	3	33				9999	9999	9999	3		9999					30					9999					0	"2010-08-21 20:43:36"	0							
309	727	1	716	17	1854	17	1854	3	36				9999	9999	9999	3		9999					30					9999					0	"2010-08-21 20:44:08"	0							
310	728	1	716	17	1854	17	1854	3	39				1	1	1	3		9999					7	11	2	36		1					0	"2010-08-21 20:44:30"	0							
311	729	1	716	17	1854	17	1854	3	11				9999	9999	9999	3		9999					30					9999					0	"2010-08-21 20:45:26"	0							
312	730	1	716	17	1854	17	1854	3	4				9999	9999	9999	3		9999					30					9999					0	"2010-08-21 20:45:57"	0							
313	731	1	717	17	1854	17	1854	3	47				9999	9999	9999	3		9999					30					9999					0	"2010-08-21 20:46:20"	0							
314	732	1	717	17	1854	17	1856	3	32				1	1	1	3		21	10				2	16				9999					0	"2010-08-21 20:46:44"	0							
315	652	1	717	1	1855	1	1855	1	4				1	9999	1	3		9999					24					9999					0	"2010-08-21 20:51:58"	0							
316	653	1	717	2	1855	2	1855	1	27				1	9999	1	3	"5"	2					24					9999					0	"2010-08-21 20:52:35"	0							
317	654	1	717	2	1855	2	1855	1	15				1	2	1	4	"23"	2					16					9999					0	"2010-08-21 20:53:41"	0							
318	655	1	717	2	1855	2	1855	3	40				1	1	1	3		3					2					9999					0	"2010-08-21 20:55:20"	0							
319	656	1	717	2	1855	2	1855	3	1				1	2	9999	2		9999					3					9999					0	"2010-08-21 20:59:33"	0							
320	657	1	717	3	1855	3	1855	3	23				1	1	9999	2	"7"	6					2					9999					0	"2010-08-21 21:00:42"	0							
321	658	1	717	3	1855	5	1855	3	18				3	6	9999	2		6					2					9999					0	"2010-08-21 21:01:36"	0		"6"					
322	659	1	717	3	1855	3	1855	3	48				1	9999	1	3		24					36					9999					0	"2010-08-21 21:02:46"	0							
323	660	1	717	3	1855	5	1855	3	32				1	9999	6	3		6					34					9999					0	"2010-08-21 21:03:22"	0					"Note: Peasants want to be enlisted."		
324	661	1	718	3	1855	5	1855	3	12				6	9999	7	3		6					2					4					0	"2010-08-21 21:06:37"	0	7						
325	662	1	718	4	1855	4	1855	3	4				1	3	1	2	"300"	12					2					1					0	"2010-08-21 21:10:01"	0							
326	663	1	718	4	1855	4	1855	3	23				1	9999	9999	2		6	8				2					9999					0	"2010-08-21 21:14:12"	0							
327	664	1	718	4	1855	4	1855	3	12				1	6	7	3		12					2	18				9999					0	"2010-08-21 21:14:48"	0		"8"			"Note: Peasants demand to be allowed to become Kossacks."		
328	665	1	719	4	1855	5	1855	3	42				1	9999	1	3	"650"	23					2					1					0	"2010-08-21 21:15:56"	0					"Note: Peasants refuse to obey the new owner."		
329	666	1	719	4	1855	4	1855	3	30				1	1	1	3	"18"	6	14				34					9999					0	"2010-08-21 21:17:00"	0					"Note: Peasants want to be enlisted because of rumors of liberation after serving for nine months."		
330	667	1	719	4	1855	5	1855	3	34				1	1	1	3		9999					2					1					0	"2010-08-21 21:22:03"	0							
331	668	1	719	5	1855	5	1855	3	24				1	1	1	3	"26"	6					34					9999					0	"2010-08-21 21:23:10"	0					"Note: Peasants want to be enlisted."		
332	669	1	719	5	1855	5	1855	2	29				1	1	1	2		9999					36	21	28			9999					0	"2010-08-21 21:24:33"	0							
333	670	1	719	5	1855	7	1855	3	45				2	9999	6	3		6					34	2				4					0	"2010-08-21 21:26:57"	0					"Note: Peasants want to be enlisted."		"8"
334	671	1	719	5	1855	5	1855	1	11				1	9999	1	3		2					24					9999					0	"2010-08-21 21:31:37"	0							
335	672	1	719	5	1855	5	1855	1	10				1	9999	1	3		9999					25					9999					0	"2010-08-21 21:32:24"	0							
336	673	1	720	5	1855	5	1855	1	24				1	9999	9999	2		20					11					9999					0	"2010-08-21 21:33:44"	0							
337	674	1	720	5	1855	10	1857	2	11				1	1	9999	9999		2					17					9999					0	"2010-08-21 21:34:46"	0					"Note: This took place in a colony; unclear what peasant type is."		
338	675	1	720	5	1855	5	1855	3	27				1	1	1	3		12					2	7				9999					0	"2010-08-21 21:35:36"	0							
339	676	1	720	5	1855	5	1855	3	19				1	2	9999	2		8					6					9999					0	"2010-08-21 21:36:34"	0							
340	677	1	720	5	1855	5	1855	3	33				2	9999	6	3		6					34					9999					0	"2010-08-21 21:37:58"	0					"Note: Peasants want to be enlisted."		"8"
341	678	1	720	6	1855	7	1855	3	30				1	9999	1	3		21					2					9999					0	"2010-08-21 21:39:56"	0							
342	679	1	720	6	1855	6	1855	3	4				1	1	1	3	"400"	9999					2					1					0	"2010-08-21 21:40:54"	0					"Note: Peasants don't want to recognize someone as an owner."		
343	680	1	720	6	1855	6	1855	1	30				1	1	1	3	"15"	1					27					9999					0	"2010-08-21 21:41:37"	0							
344	681	1	720	6	1855	6	1855	1	32				1	9999	9999	2	"1"	2	20				15					9999					0	"2010-08-21 21:44:10"	0							
345	682	1	720	7	1855	7	1855	1	23				1	1	1	3	"19"	12					13	2				9999					0	"2010-08-21 21:47:01"	0							
346	683	1	721	7	1855	7	1855	1	29				1	1	1	3	"4"	19					25					9999					0	"2010-08-21 21:47:53"	0					"Note: Peasants murdered the landowner for \"prodigal life\" (Ð±Ð»ÑÐ´Ð½Ð°Ñ Ð¶Ð¸Ð·Ð½Ñ)."		
347	684	1	721	7	1855	7	1855	3	29				1	3	1	3		9999					2					9999					0	"2010-08-21 21:50:40"	0							
348	685	1	721	7	1855	7	1855	1	32				1	9999	1	3	"2"	2					28					9999					0	"2010-08-21 21:51:15"	0							
349	686	1	721	7	1855	7	1855	3	45				1	1	1	3	"341"	24	19	1			2	18	36			1					0	"2010-08-21 21:56:08"	0							
350	687	1	721	10	1855	10	1855	1	23				1	1	1	3	"9"	22	2				24					9999					1	"2010-08-21 21:57:33"	0					"Note: The landownder died on October 24 from the beatings."		
351	688	1	721	10	1855	7	1856	3	53				1	1	1	3	"108"	2					30					9999					0	"2010-08-21 21:58:49"	0							
352	689	1	721	10	1855	10	1855	1	25				1	2	1	3	"2"	1					24	26				9999					0	"2010-08-21 21:59:28"	0							
353	690	1	721	10	1855	10	1855	1	9				1	1	9999	2		6					36					9999					0	"2010-08-21 22:00:19"	0							
354	691	1	721	10	1855	10	1855	3	11				9999	9999	2	3		9999					34	2				9999					0	"2010-08-21 22:04:02"	0							
355	692	1	721	11	1855	11	1855	3	22				1	1	1	3		22	23				2					9999					0	"2010-08-21 22:06:51"	0							
356	693	1	722	12	1855	6	1856	3	20				1	2	1	3		9999					3					9999					0	"2010-08-21 22:09:17"	0							
357	694	1	722	17	1855	17	1855	1	43				1	9999	1	3		9999					25					9999					0	"2010-08-21 22:09:52"	0							
358	695	1	722	17	1855	17	1855	3	45				2	9999	7	3		6					34					9999					0	"2010-08-21 22:11:31"	0					"Note: Peasants want to be enlisted."		
359	696	1	722	17	1855	17	1855	3	48				1	9999	1	3	"80"	9999					34					9999					0	"2010-08-21 22:13:04"	0							
360	697	1	722	17	1855	17	1855	3	48				1	9999	1	3		9999					2					9999					0	"2010-08-21 22:13:41"	0							
361	698	1	722	17	1855	17	1855	3	14				1	9999	9999	3		6					36	2				9999					0	"2010-08-21 22:14:09"	0							
362	699	1	722	17	1855	17	1855	1	38				9999	9999	9999	9999		2					30					9999					0	"2010-08-21 22:14:49"	0					"Note: the authorities want to \"Ð·Ð°ÐºÑÐµÐ¿Ð¾ÑÑÐ¸ÑÑ\" the peasants, their previous status is unknown."		
363	700	1	722	17	1855	17	1855	1	18				1	9999	1	3		9999					25					9999					0	"2010-08-21 22:15:36"	0							
364	701	1	722	17	1855	17	1855	3	23				1	1	1	3		9999					30					9999					0	"2010-08-21 22:16:14"	0							
365	702	1	722	17	1855	17	1855	1	28				1	9999	1	3		9999					25					9999					0	"2010-08-21 22:17:10"	0							
366	703	1	722	17	1855	17	1855	1	29				1	9999	1	3	"2"	2					25					9999					0	"2010-08-21 22:17:45"	0							
367	704	1	772	17	1855	17	1855	1	29				1	9999	1	3		9999					24					9999					0	"2010-08-22 00:55:25"	0							
368	705	1	772	17	1855	17	1855	3	34				1	2	1	2		9999					23					9999					0	"2010-08-22 00:56:22"	0							
369	706	1	722	17	1855	17	1855	2	40				9999	9999	9999	3		9999					25					9999					0	"2010-08-22 00:57:29"	0							
370	707	1	722	17	1855	17	1855	1	39				1	9999	1	3		9999					24					9999					0	"2010-08-22 00:58:06"	0							
371	708	1	723	17	1855	17	1855	3	47				1	9999	1	3	"6"	9999					2					9999					0	"2010-08-22 00:58:34"	0					"Note: Peasants don't want to recognize someone as an owner."		
372	709	1	723	17	1855	17	1855	1	47				1	9999	1	3		9999					25					9999					0	"2010-08-22 00:59:15"	0							
373	710	1	723	17	1855	17	1856	3	33				1	9999	1	3	"80"	4					34					9999					0	"2010-08-22 00:59:43"	0					"Note: Unauthorized leave because of encumbrance with obligations."		
374	652	1	723	1	1856	1	1856	1	36				1	2	1	3	"6"	2					25					9999					0	"2010-08-22 22:27:25"	0							
375	653	1	723	1	1856	1	1856	3	40				1	9999	1	3	"25"	9999					5					9999					0	"2010-08-22 22:28:27"	0							
376	654	1	723	2	1856	2	1856	1	29				1	1	1	3	"1"	2	22				25					9999					0	"2010-08-22 22:29:49"	0							
377	655	1	723	2	1856	12	1856	3	43				1	1	1	3		12					2					9999					0	"2010-08-22 22:31:35"	0							
378	658	1	723	3	1856	3	1856	1	28				1	1	1	3		9999					2					1					0	"2010-08-22 23:20:04"	0					"Note: Peasants don't want to recognize someone as an owner."		
379	659	1	723	4	1856	5	1856	3	17				1	9999	1	3		14					7	5				1					0	"2010-08-22 23:22:19"	0							
380	660	1	724	4	1856	17	1857	3	39				1	2	9999	9999		9999					30					9999					0	"2010-08-22 23:25:50"	0							
381	661	1	724	5	1856	5	1856	1	39				1	9999	1	3	"5"	2					27					9999					0	"2010-08-22 23:27:28"	0							
382	662	1	724	5	1856	6	1856	3	10				1	1	1	3	"70"	9999					2	18				9999					0	"2010-08-22 23:35:45"	0					"Note: Peasants demand to evict the manager from the estate."		
